,0
9140,Gabrd
9141,2010015L04Rik
9142,Gnb1
9143,Nadk
9144,Slc35e2
9145,Gm16023
9146,Cdk11b
9147,Mmp23
9148,Mib2
9149,B930041F14Rik
9150,Ssu72
9151,Gm5151
9152,Atad3a
9153,2610204G22Rik
9154,Vwa1
9155,Mrpl20
9156,Ccnl2
9157,Aurkaip1
9158,Mxra8
9159,Dvl1
9160,Tas1r3
9161,Gltpd1
9162,Cpsf3l
9163,Pusl1
9164,Acap3
9165,Ube2j2
9166,Fam132a
9167,B3galt6
9168,Sdf4
9169,Gm10560
9170,Tnfrsf18
9171,9430015G10Rik
9172,Agrn
9173,Isg15
9174,AW011738
9175,2310042D19Rik
9176,Plekhn1
9177,Klhl17
9178,Noc2l
9179,Samd11
9180,Dhrsx
9181,Cdk6
9182,Fam133b
9183,1700109H08Rik
9184,C030048B08Rik
9185,Pex1
9186,Gatad1
9187,Ankib1
9188,Krit1
9189,4932412H11Rik
9190,Mterf
9191,Akap9
9192,Cyp51
9193,Gm9897
9194,Fzd1
9195,Cdk14
9196,Cldn12
9197,Gtpbp10
9198,A330021E22Rik
9199,Steap2
9200,Steap1
9201,Steap4
9202,Sri
9203,Adam22
9204,Dbf4
9205,Slc25a40
9206,Rundc3b
9207,Abcb1a
9208,Abcb1b
9209,Crot
9210,4930420K17Rik
9211,Dmtf1
9212,Sema3d
9213,Speer4d
9214,Cacna2d1
9215,Hgf
9216,Sema3c
9217,Gnai1
9218,Magi2
9219,Phtf2
9220,Tmem60
9221,Rsbn1l
9222,A630072M18Rik
9223,Ptpn12
9224,Pion
9225,Ccdc146
9226,Fgl2
9227,Fam185a
9228,Fbxl13
9229,Armc10
9230,Napepld
9231,Pmpcb
9232,Dnajc2
9233,Psmc2
9234,Reln
9235,Orc5
9236,5031425E22Rik
9237,Mll5
9238,Srpk2
9239,AI506816
9240,Pus7
9241,Rint1
9242,Mir3471-1
9243,Tomm7
9244,2700038G22Rik
9245,Mir3096b
9246,Fam126a
9247,Klhl7
9248,Nupl2
9249,Kcnh2
9250,Nos3
9251,Atg9b
9252,Abcb8
9253,Accn3
9254,Cdk5
9255,Slc4a2
9256,Fastk
9257,Tmub1
9258,Agap3
9259,Abcf2
9260,Chpf2
9261,Smarcd3
9262,Nub1
9263,Wdr86
9264,Crygn
9265,Rheb
9266,Prkag2
9267,4933426D04Rik
9268,2900005J15Rik
9269,Galnt11
9270,Mll3
9271,4831440E17Rik
9272,1700096K18Rik
9273,Xrcc2
9274,Actr3b
9275,Paxip1
9276,Insig1
9277,Rbm33
9278,Lmbr1
9279,Nom1
9280,Ube3c
9281,Gm5129
9282,Dnajb6
9283,Tyms
9284,Hadha
9285,Hadhb
9286,Ept1
9287,Kcnk3
9288,4930471M23Rik
9289,Cenpa
9290,Mapre3
9291,Tmem214
9292,Agbl5
9293,Ost4
9294,Emilin1
9295,Khk
9296,Cgref1
9297,Abhd1
9298,Preb
9299,Slc5a6
9300,0610007C21Rik
9301,Cad
9302,Mpv17
9303,Gtf3c2
9304,Eif2b4
9305,Snx17
9306,Zfp513
9307,Ppm1g
9308,Nrbp1
9309,Krtcap3
9310,Ift172
9311,Fndc4
9312,Zfp512
9313,4930548H24Rik
9314,Gpn1
9315,Supt7l
9316,Slc4a1ap
9317,Mrpl33
9318,Rbks
9319,Bre
9320,Fosl2
9321,Plb1
9322,Ppp1cb
9323,Yes1
9324,Pisd
9325,C330019G07Rik
9326,Depdc5
9327,Ywhah
9328,Spon2
9329,Ctbp1
9330,Maea
9331,4933407H18Rik
9332,Fam53a
9333,Slbp
9334,Tmem129
9335,Tacc3
9336,Fgfr3
9337,Letm1
9338,Whsc1
9339,Whsc2
9340,Gm1673
9341,Nat8l
9342,Poln
9343,4930557J02Rik
9344,Haus3
9345,Mxd4
9346,Rnf4
9347,Fam193a
9348,Tnip2
9349,Sh3bp2
9350,Add1
9351,Mfsd10
9352,Nop14
9353,Grk4
9354,Htt
9355,A930005I04Rik
9356,Rgs12
9357,Mir3097
9358,Lrpap1
9359,Adra2c
9360,2310079F23Rik
9361,4931431C16Rik
9362,Acox3
9363,Sh3tc1
9364,Ablim2
9365,Afap1
9366,Sorcs2
9367,Grpel1
9368,Tada2b
9369,Ccdc96
9370,Tbc1d14
9371,D5Ertd579e
9372,Cno
9373,Mrfap1
9374,Man2b2
9375,Wfs1
9376,Evc
9377,Evc2
9378,Msx1
9379,Msx1as
9380,Stx18
9381,Nsg1
9382,Zbtb49
9383,Lyar
9384,Tmem128
9385,Slc2a9
9386,Wdr1
9387,Zfp518b
9388,Hs3st1
9389,Rab28
9390,Bod1l
9391,Gm7854
9392,Cpeb2
9393,Cc2d2a
9394,Fbxl5
9395,Bst1
9396,Cd38
9397,Tapt1
9398,Ldb2
9399,Qdpr
9400,Lap3
9401,Med28
9402,Fam184b
9403,Ncapg
9404,Lcorl
9405,Gm3414
9406,Slit2
9407,Pacrgl
9408,Kcnip4
9409,5730480H06Rik
9410,Gpr125
9411,Ppargc1a
9412,Dhx15
9413,9230114K14Rik
9414,C130083M11Rik
9415,Ccdc149
9416,Sepsecs
9417,Pi4k2b
9418,Zcchc4
9419,Anapc4
9420,1810013D10Rik
9421,Rbpj
9422,Tbc1d19
9423,Stim2
9424,4932441J04Rik
9425,Pcdh7
9426,Arap2
9427,Rell1
9428,5830416I19Rik
9429,Pgm1
9430,Tbc1d1
9431,Klf3
9432,Fam114a1
9433,Klhl5
9434,Wdr19
9435,Rfc1
9436,Rpl9
9437,Lias
9438,Ugdh
9439,1110003E01Rik
9440,Ube2k
9441,Pds5a
9442,N4bp2
9443,Rbm47
9444,Nsun7
9445,Apbb2
9446,Uchl1
9447,Limch1
9448,Tmem33
9449,Slc30a9
9450,Bend4
9451,Atp8a1
9452,Guf1
9453,Gnpda2
9454,Commd8
9455,Atp10d
9456,Corin
9457,Nfxl1
9458,Nipal1
9459,Tec
9460,Slain2
9461,Fryl
9462,Ociad1
9463,Ociad2
9464,Dcun1d4
9465,Sgcb
9466,Spata18
9467,Usp46
9468,2700023E23Rik
9469,Rasl11b
9470,Scfd2
9471,Fip1l1
9472,Lnx1
9473,Chic2
9474,Kit
9475,Srd5a3
9476,Tmem165
9477,Mir1191
9478,Clock
9479,Exoc1
9480,Cep135
9481,C530008M17Rik
9482,Aasdh
9483,Ppat
9484,Paics
9485,Srp72
9486,Arl9
9487,Hopx
9488,Rest
9489,Noa1
9490,Polr2b
9491,Igfbp7
9492,Cenpc1
9493,Stap1
9494,Uba6
9495,Ythdc1
9496,Utp3
9497,Rufy3
9498,Grsf1
9499,Mob1b
9500,Dck
9501,Adamts3
9502,Cox18
9503,Ankrd17
9504,Gm9958
9505,Pf4
9506,Cxcl2
9507,Mthfd2l
9508,Btc
9509,Parm1
9510,Rchy1
9511,Thap6
9512,Cdkl2
9513,G3bp2
9514,Uso1
9515,U90926
9516,Ppef2
9517,Naaa
9518,Sdad1
9519,Art3
9520,Cxcl10
9521,Cxcl11
9522,Nup54
9523,Scarb2
9524,Fam47e
9525,Stbd1
9526,Ccdc158
9527,Shroom3
9528,Sept11
9529,Ccni
9530,2010109A12Rik
9531,Ccng2
9532,Cnot6l
9533,Mrpl1
9534,Fras1
9535,Anxa3
9536,Bmp2k
9537,Paqr3
9538,Antxr2
9539,Prdm8
9540,1700007G11Rik
9541,Rasgef1b
9542,Hnrnpd
9543,Hnrpdl
9544,Enoph1
9545,Tmem150c
9546,Sec31a
9547,5430416N02Rik
9548,Lin54
9549,Cops4
9550,Plac8
9551,Coq2
9552,Hpse
9553,Helq
9554,Mrps18c
9555,Fam175a
9556,Agpat9
9557,Cds1
9558,Wdfy3
9559,Arhgap24
9560,Ptpn13
9561,Aff1
9562,Klhl8
9563,Hsd17b11
9564,Nudt9
9565,Pkd2
9566,BC005561
9567,D930016D06Rik
9568,Zfp951
9569,Gbp9
9570,Gbp4
9571,Gbp10
9572,Gbp6
9573,Gbp11
9574,Lrrc8b
9575,Lrrc8c
9576,Lrrc8d
9577,Zfp326
9578,Zfp644
9579,Cdc7
9580,Tgfbr3
9581,Brdt
9582,Ephx4
9583,Btbd8
9584,A830010M20Rik
9585,1700028K03Rik
9586,Glmn
9587,Rpap2
9588,A930041C12Rik
9589,Evi5
9590,1700013N18Rik
9591,Rpl5
9592,Fam69a
9593,Mtf2
9594,Tmed5
9595,Ccdc18
9596,Dr1
9597,Pigg
9598,Pde6b
9599,Atp5k
9600,Mfsd7a
9601,Pcgf3
9602,Gak
9603,Tmem175
9604,Dgkq
9605,Idua
9606,Fgfrl1
9607,Crlf2
9608,Gm10416
9609,LOC100642166
9610,Zfp932
9611,Plcxd1
9612,Gtpbp6
9613,Zfp605
9614,Chfr
9615,Gm15787
9616,Golga3
9617,Ankle2
9618,Pgam5
9619,Pxmp2
9620,Pole
9621,Fbrsl1
9622,Noc4l
9623,Ddx51
9624,Ep400
9625,Pus1
9626,Ulk1
9627,Hscb
9628,Chek2
9629,Ttc28
9630,Pitpnb
9631,Mn1
9632,Miat
9633,Tpst2
9634,Tfip11
9635,Srrd
9636,Hps4
9637,Adrbk2
9638,Crybb3
9639,2900026A02Rik
9640,Wscd2
9641,Ficd
9642,Sart3
9643,Iscu
9644,Coro1c
9645,Ssh1
9646,Usp30
9647,Alkbh2
9648,Ung
9649,Acacb
9650,Myo1h
9651,Kctd10
9652,Ube3b
9653,Mmab
9654,Mvk
9655,BC057022
9656,Trpv4
9657,Gltp
9658,Tchp
9659,Git2
9660,4930515G01Rik
9661,Ankrd13a
9662,1500011B03Rik
9663,2610524H06Rik
9664,Oasl2
9665,Oasl1
9666,2210016L21Rik
9667,Sppl3
9668,Acads
9669,Unc119b
9670,Mlec
9671,Cabp1
9672,Pop5
9673,Rnf10
9674,Coq5
9675,Dynll1
9676,Srsf9
9677,Gatc
9678,Triap1
9679,Cox6a1
9680,Sirt4
9681,Pxn
9682,Rplp0
9683,Gcn1l1
9684,1110006O24Rik
9685,Rab35
9686,Ccdc64
9687,Cit
9688,Prkab1
9689,Hspb8
9690,Suds3
9691,Taok3
9692,Pebp1
9693,Vsig10
9694,Wsb2
9695,Rfc5
9696,Fbxo21
9697,Tesc
9698,Fbxw8
9699,Rnft2
9700,2410131K14Rik
9701,Med13l
9702,AW549542
9703,Tbx3
9704,Rbm19
9705,Gm10390
9706,Lhx5
9707,Sdsl
9708,Plbd2
9709,Slc24a6
9710,Tpcn1
9711,Iqcd
9712,1110008J03Rik
9713,Ddx54
9714,Dtx1
9715,Oas2
9716,Oas3
9717,Oas1c
9718,Oas1b
9719,Oas1g
9720,Oas1a
9721,Ptpn11
9722,Rpl6
9723,Gm15800
9724,Trafd1
9725,Naa25
9726,Erp29
9727,Tmem116
9728,Adam1a
9729,Mapkapk5
9730,Aldh2
9731,Acad12
9732,Acad10
9733,Brap
9734,Atxn2
9735,Sh2b3
9736,Fam109a
9737,Cux2
9738,Ccdc63
9739,Ppp1cc
9740,Hvcn1
9741,Tctn1
9742,Pptc7
9743,Rad9b
9744,Vps29
9745,1500011H22Rik
9746,Gpn3
9747,Arpc3
9748,Anapc7
9749,Atp2a2
9750,Ift81
9751,P2rx7
9752,P2rx4
9753,Camkk2
9754,Anapc5
9755,Rnf34
9756,Kdm2b
9757,A930024E05Rik
9758,Orai1
9759,Morn3
9760,Tmem120b
9761,Rhof
9762,Psmd9
9763,Bcl7a
9764,Mlxip
9765,B3gnt4
9766,Diablo
9767,Vps33a
9768,Clip1
9769,Zcchc8
9770,Rsrc2
9771,Kntc1
9772,Niacr1
9773,Denr
9774,Ccdc62
9775,Hip1r
9776,Vps37b
9777,Abcb9
9778,Ogfod2
9779,Arl6ip4
9780,Pitpnm2
9781,4930568K20Rik
9782,Mphosph9
9783,2810006K23Rik
9784,Cdk2ap1
9785,Sbno1
9786,Setd8
9787,Rilpl2
9788,Snrnp35
9789,Rilpl1
9790,Tmed2
9791,Ddx55
9792,Eif2b1
9793,Gtf2h3
9794,Tctn2
9795,Atp6v0a2
9796,Dnahc10
9797,Ccdc92
9798,Zfp664
9799,Fam101a
9800,Ncor2
9801,Scarb1
9802,Ubc
9803,Dhx37
9804,Bri3bp
9805,Aacs
9806,Tmem132c
9807,Slc15a4
9808,Glt1d1
9809,5930412G12Rik
9810,Fzd10
9811,Stx2
9812,Ran
9813,Gpr133
9814,Sfswap
9815,Mmp17
9816,Zfp11
9817,Mrps17
9818,Gbas
9819,Psph
9820,Cct6a
9821,Sumf2
9822,Phkg1
9823,Chchd2
9824,2410018M08Rik
9825,4930579G22Rik
9826,Vkorc1l1
9827,Gusb
9828,Asl
9829,Crcp
9830,Tpst1
9831,Kctd7
9832,Rabgef1
9833,0610007L01Rik
9834,Sbds
9835,Tyw1
9836,Auts2
9837,Gatsl2
9838,Wbscr16
9839,Gtf2ird2
9840,Gtf2i
9841,Gtf2ird1
9842,Clip2
9843,Syna
9844,Rfc2
9845,Lat2
9846,Eif4h
9847,Limk1
9848,Wbscr27
9849,Abhd11
9850,2010001M06Rik
9851,Stx1a
9852,Wbscr22
9853,Dnajc30
9854,Vps37d
9855,Tbl2
9856,Bcl7b
9857,Baz1b
9858,Fzd9
9859,Nsun5
9860,Pom121
9861,Hip1
9862,Rhbdd2
9863,Por
9864,Tmem120a
9865,Styxl1
9866,Mdh2
9867,Hspb1
9868,Ywhag
9869,Srcrb4d
9870,Dtx2
9871,Rasa4
9872,Polr2j
9873,Lrwd1
9874,Alkbh4
9875,Orai2
9876,Prkrip1
9877,Sh2b2
9878,Cux1
9879,Rabl5
9880,4933404O12Rik
9881,Fis1
9882,Znhit1
9883,Plod3
9884,Vgf
9885,Ap1s1
9886,Serpine1
9887,Trim56
9888,Ufsp1
9889,Srrt
9890,Trip6
9891,Slc12a9
9892,Ephb4
9893,Pop7
9894,Gigyf1
9895,Gnb2
9896,Mospd3
9897,Fbxo24
9898,Gm20605
9899,Sap25
9900,Irs3
9901,Agfg2
9902,6430598A04Rik
9903,Tsc22d4
9904,Ppp1r35
9905,Mepce
9906,Zcwpw1
9907,Pilrb2
9908,Zkscan1
9909,Zscan21
9910,Zfp113
9911,Cops6
9912,Mcm7
9913,Ap4m1
9914,Taf6
9915,Cnpy4
9916,Mblac1
9917,0910001L09Rik
9918,BC037034
9919,6330418K02Rik
9920,Gpc2
9921,Stag3
9922,Zfp157
9923,Zfp68
9924,A430033K04Rik
9925,Fam20c
9926,Pdgfa
9927,Heatr2
9928,Sun1
9929,Get4
9930,Adap1
9931,Cox19
9932,3110082I17Rik
9933,Mir339
9934,D830046C22Rik
9935,Gpr146
9936,Zfand2a
9937,Micall2
9938,Ints1
9939,Mafk
9940,Psmg3
9941,Elfn1
9942,Mad1l1
9943,Ftsj2
9944,Nudt1
9945,Snx8
9946,Eif3b
9947,Chst12
9948,Lfng
9949,Ttyh3
9950,Iqce
9951,Baat1
9952,Gna12
9953,Sdk1
9954,Foxk1
9955,C330006K01Rik
9956,Wipi2
9957,Tnrc18
9958,Fbxl18
9959,Actb
9960,Fscn1
9961,Rnf216
9962,Rbak
9963,Zfp12
9964,Zfp316
9965,E130309D02Rik
9966,Zdhhc4
9967,0610040B10Rik
9968,Kdelr2
9969,Daglb
9970,Rac1
9971,2810453I06Rik
9972,Cyth3
9973,Usp42
9974,D130017N08Rik
9975,Eif2ak1
9976,Ankrd61
9977,Aimp2
9978,Pms2
9979,Ccz1
9980,Lmtk2
9981,Tecpr1
9982,Bri3
9983,Baiap2l1
9984,Gm15708
9985,Nptx2
9986,Trrap
9987,Smurf1
9988,Arpc1a
9989,Arpc1b
9990,Pdap1
9991,Bud31
9992,Ptcd1
9993,Cpsf4
9994,Atp5j2
9995,Zkscan14
9996,Zkscan5
9997,Zfp655
9998,Zfp498
9999,1700001J03Rik
10000,Rnf6
10001,Cdk8
10002,Usp12
10003,Rpl21
10004,Rasl11a
10005,Gtf3a
10006,Mtif3
10007,Lnx2
10008,Polr1d
10009,Pan3
10010,Pomp
10011,Slc46a3
10012,Mtus2
10013,Slc7a1
10014,Ubl3
10015,2210417A02Rik
10016,Katnal1
10017,8430423G03Rik
10018,Gm15408
10019,Hmgb1
10020,5730422E09Rik
10021,Gm8615
10022,Uspl1
10023,Alox5ap
10024,6330406I15Rik
10025,4930588N13Rik
10026,Wdr95
10027,Hsph1
10028,B3galtl
10029,Fry
10030,Gm5
10031,Brca2
10032,N4bp2l1
10033,N4bp2l2
10034,Pds5b
10035,Stard13
10036,1700028E10Rik
10037,Rfc3
10038,Samd9l
10039,Ccdc132
10040,Gng11
10041,Bet1
10042,Casd1
10043,Sgce
10044,Peg10
10045,Ppp1r9a
10046,Pon3
10047,Pon2
10048,Asb4
10049,Pdk4
10050,Slc25a13
10051,Shfm1
10052,Acn9
10053,Asns
10054,C1galt1
10055,Col28a1
10056,Mios
10057,Rpa3
10058,Gm16039
10059,A430035B10Rik
10060,Glcci1
10061,Ica1
10062,Ndufa4
10063,Phf14
10064,Tmem106b
10065,Tmem168
10066,B630005N14Rik
10067,2610001J05Rik
10068,1110019D14Rik
10069,Foxp2
10070,Mdfic
10071,Tes
10072,Cav2
10073,Cav1
10074,Met
10075,Capza2
10076,St7
10077,Naa38
10078,Tspan12
10079,Ing3
10080,A430107O13Rik
10081,Fam3c
10082,Cadps2
10083,Ndufa5
10084,Asb15
10085,Wasl
10086,Pot1a
10087,Zfp800
10088,Gcc1
10089,Arf5
10090,Snd1
10091,Lrrc4
10092,Rbm28
10093,Prrt4
10094,Impdh1
10095,Hilpda
10096,Fam71f2
10097,Calu
10098,Opn1sw
10099,Ccdc136
10100,Atp6v1f
10101,Gm9047
10102,Kcp
10103,Irf5
10104,Tnpo3
10105,Tspan33
10106,Smo
10107,Ahcyl2
10108,Fam40b
10109,1700023L04Rik
10110,Nrf1
10111,Ube2h
10112,Zc3hc1
10113,Klhdc10
10114,Tmem209
10115,Tsga14
10116,Mest
10117,Copg2
10118,Tsga13
10119,Mir29a
10120,2210408F21Rik
10121,Gm13845
10122,Mkln1
10123,Podxl
10124,Plxna4
10125,Chchd3
10126,Exoc4
10127,Slc35b4
10128,Akr1b3
10129,Akr1b8
10130,Akr1b10
10131,Bpgm
10132,Cald1
10133,Agbl3
10134,Tmem140
10135,3110062M04Rik
10136,Wdr91
10137,Cnot4
10138,Nup205
10139,1810058I24Rik
10140,Slc13a4
10141,Mtpn
10142,Creb3l2
10143,Trim24
10144,Svopl
10145,Atp6v0a4
10146,D630045J12Rik
10147,Zc3hav1l
10148,Zc3hav1
10149,Ttc26
10150,Ubn2
10151,1110001J03Rik
10152,Luc7l2
10153,Klrg2
10154,Hipk2
10155,Parp12
10156,4930599N23Rik
10157,Jhdm1d
10158,Slc37a3
10159,Rab19
10160,Mkrn1
10161,Dennd2a
10162,Adck2
10163,Ndufb2
10164,Braf
10165,Mrps33
10166,Agk
10167,E330009J07Rik
10168,Ssbp1
10169,Mgam
10170,Ephb6
10171,Gstk1
10172,Casp2
10173,Clcn1
10174,Zyx
10175,Epha1
10176,2010310C07Rik
10177,Tas2r135
10178,Tas2r126
10179,Olfr458
10180,Fam115e
10181,Fam115c
10182,Fam115a
10183,Arhgef5
10184,Tpk1
10185,9430018G01Rik
10186,Cul1
10187,Ezh2
10188,Pdia4
10189,Zfp786
10190,Zfp398
10191,Zfp282
10192,Zfp212
10193,Zfp783
10194,Zfp956
10195,Zfp777
10196,Zfp746
10197,Krba1
10198,Zfp467
10199,Zfp862
10200,Atp6v0e2
10201,Lrrc61
10202,Repin1
10203,Zfp775
10204,AI854703
10205,Gimap8
10206,Gimap9
10207,Gimap4
10208,Gimap6
10209,Gimap1
10210,Gimap5
10211,Tmem176b
10212,Tmem176a
10213,Gpnmb
10214,2410003K15Rik
10215,Igf2bp3
10216,Tra2a
10217,Ccdc126
10218,D330028D13Rik
10219,Mpp6
10220,Dfna5
10221,Osbpl3
10222,Cycs
10223,5430402O13Rik
10224,4921507P07Rik
10225,Nfe2l3
10226,Hnrnpa2b1
10227,Cbx3
10228,Snx10
10229,Skap2
10230,Hoxa3
10231,Hoxa4
10232,Hoxa5
10233,Hoxa7
10234,Hibadh
10235,Tax1bp1
10236,Jazf1
10237,9430076C15Rik
10238,Creb5
10239,Tril
10240,Chn2
10241,Prr15
10242,Wipf3
10243,Fkbp14
10244,Plekha8
10245,2410066E13Rik
10246,Znrf2
10247,Nod1
10248,Ggct
10249,Gars
10250,Fam188b
10251,Lsm5
10252,Avl9
10253,Kbtbd2
10254,Fkbp9
10255,Nt5c3
10256,Ppm1k
10257,Herc6
10258,Pigy
10259,Lancl2
10260,Vopp1
10261,Abcg2
10262,Herc3
10263,Fam13a
10264,Tigd2
10265,Gprin3
10266,Smarcad1
10267,Tnip3
10268,A930038C07Rik
10269,Prdm5
10270,Mad2l1
10271,Gng12
10272,Gadd45a
10273,E230016M11Rik
10274,Serbp1
10275,Il12rb2
10276,Il23r
10277,Rpia
10278,Eif2ak3
10279,Thnsl2
10280,Krcc1
10281,Rmnd5a
10282,Rnf103
10283,Chmp3
10284,Kdm3a
10285,Reep1
10286,Mrpl35
10287,Immt
10288,Ptcd3
10289,Polr1a
10290,St3gal5
10291,Atoh8
10292,Sftpb
10293,Usp39
10294,0610030E20Rik
10295,Tmem150a
10296,Rnf181
10297,Vamp5
10298,Vamp8
10299,Ggcx
10300,Mat2a
10301,4930414L22Rik
10302,Capg
10303,Elmod3
10304,Retsat
10305,Tgoln1
10306,Tcf7l1
10307,Gm15401
10308,Kcmf1
10309,Tmsb10
10310,Suclg1
10311,AW146020
10312,Mrpl19
10313,Fam176a
10314,Tacr1
10315,Pole4
10316,Hk2
10317,Sema4f
10318,Dok1
10319,Loxl3
10320,Htra2
10321,Aup1
10322,Dqx1
10323,Pcgf1
10324,Ccdc142
10325,Mrpl53
10326,Mogs
10327,Wbp1
10328,Ino80b
10329,Rtkn
10330,Wdr54
10331,1700003E16Rik
10332,Dctn1
10333,Slc4a5
10334,Mthfd2
10335,Mob1a
10336,Bola3
10337,Tet3
10338,B230319C09Rik
10339,Dguok
10340,Stambp
10341,Ankrd53
10342,Tex261
10343,Nagk
10344,Paip2b
10345,Zfml
10346,Dysf
10347,Cyp26b1
10348,Exoc6b
10349,Gm5878
10350,Spr
10351,Sfxn5
10352,Rab11fip5
10353,Smyd5
10354,1700040I03Rik
10355,Cct7
10356,Egr4
10357,Alms1
10358,1700019G17Rik
10359,Cml1
10360,Tprkb
10361,Dusp11
10362,Tgfa
10363,Fam136a
10364,Snrpg
10365,Pcyox1
10366,Tia1
10367,C87436
10368,2310040G24Rik
10369,Pcbp1
10370,1600020E01Rik
10371,Mxd1
10372,Snrnp27
10373,Gmcl1
10374,Anxa4
10375,2610306M01Rik
10376,Aak1
10377,Nfu1
10378,Gfpt1
10379,Antxr1
10380,Arhgap25
10381,Aplf
10382,Rab43
10383,Isy1
10384,Cnbp
10385,Copg
10386,8430410A17Rik
10387,H1fx
10388,Gm5577
10389,Rab7
10390,Rpn1
10391,Gata2
10392,Eefsec
10393,Ruvbl1
10394,Sec61a1
10395,Mgll
10396,Abtb1
10397,Podxl2
10398,Mcm2
10399,Tpra1
10400,Plxna1
10401,Chchd6
10402,Txnrd3
10403,Zxdc
10404,Ccdc37
10405,Klf15
10406,Slc41a3
10407,Iqsec1
10408,Nup210
10409,Hdac11
10410,4930471M09Rik
10411,1810044D09Rik
10412,Chchd4
10413,Tmem43
10414,Xpc
10415,Lsm3
10416,Slc6a6
10417,Grip2
10418,C130022K22Rik
10419,4930590J08Rik
10420,Nr2c2
10421,Mrps25
10422,Zfyve20
10423,Prickle2
10424,Adamts9
10425,9530026P05Rik
10426,Magi1
10427,Slc25a26
10428,Lrig1
10429,Kbtbd8
10430,Suclg2
10431,A130022J15Rik
10432,Tmf1
10433,Uba3
10434,Arl6ip5
10435,Lmod3
10436,Frmd4b
10437,Mitf
10438,Foxp1
10439,Eif4e3
10440,Gpr27
10441,Rybp
10442,Shq1
10443,Ppp4r2
10444,Pdzrn3
10445,Chl1
10446,Trnt1
10447,Crbn
10448,Setmar
10449,Sumf1
10450,Itpr1
10451,0610040F04Rik
10452,Bhlhe40
10453,Arl8b
10454,Edem1
10455,Lmcd1
10456,5031434C07Rik
10457,Rad18
10458,Srgap3
10459,Thumpd3
10460,Gt(ROSA)26Sor
10461,Setd5
10462,Mtmr14
10463,Cpne9
10464,Brpf1
10465,Ogg1
10466,Camk1
10467,Tada3
10468,Arpc4
10469,Ttll3
10470,Rpusd3
10471,Jagn1
10472,Il17rc
10473,Creld1
10474,Prrt3
10475,Tmem111
10476,Fancd2
10477,4931417G12Rik
10478,6720456B07Rik
10479,Vhl
10480,Irak2
10481,Tatdn2
10482,Sec13
10483,Atg7
10484,Vgll4
10485,1500001M20Rik
10486,Pparg
10487,Tsen2
10488,Mkrn2
10489,Raf1
10490,Tmem40
10491,Cand2
10492,Rpl32
10493,Snora7a
10494,BC060267
10495,Mbd4
10496,Ift122
10497,Plxnd1
10498,Tmcc1
10499,D6Wsu116e
10500,Anubl1
10501,March8
10502,Zfp422
10503,Rassf4
10504,8430408G22Rik
10505,Cxcl12
10506,Zfp637
10507,Zfp239
10508,Hnrnpf
10509,Fxyd4
10510,Rasgef1a
10511,Csgalnact2
10512,Ret
10513,Bms1
10514,Zfp248
10515,Zfp9
10516,Ankrd26
10517,Cacna1c
10518,Dcp1b
10519,Adipor2
10520,Wnt5b
10521,Fbxl14
10522,Erc1
10523,3110021A11Rik
10524,Rad52
10525,Wnk1
10526,Mir706
10527,Ccdc77
10528,Kdm5a
10529,Il17ra
10530,Cecr5
10531,Cecr2
10532,Atp6v1e1
10533,Bcl2l13
10534,Bid
10535,Mical3
10536,Pex26
10537,Tuba8
10538,Usp18
10539,Slc6a13
10540,M6pr
10541,Phc1
10542,Aicda
10543,Apobec1
10544,Dppa3
10545,Slc2a3
10546,Foxj2
10547,Necap1
10548,Clec4a1
10549,Clec4b1
10550,Clec4n
10551,Clec4d
10552,Cd163
10553,Pex5
10554,Clstn3
10555,C1rl
10556,C1ra
10557,Lpcat3
10558,Emg1
10559,Phb2
10560,Ptpn6
10561,Grcc10
10562,Atn1
10563,Eno2
10564,Lrrc23
10565,Spsb2
10566,Tpi1
10567,Usp5
10568,Cdca3
10569,Leprel2
10570,Lag3
10571,Ptms
10572,Mlf2
10573,Cops7a
10574,C530028O21Rik
10575,Zfp384
10576,Ing4
10577,Acrbp
10578,Chd4
10579,Nop2
10580,Iffo1
10581,Gapdh
10582,Ncapd2
10583,Mrpl51
10584,Vamp1
10585,Tapbpl
10586,E130112N10Rik
10587,Cd27
10588,Tuba3a
10589,Ltbr
10590,Scnn1a
10591,Tnfrsf1a
10592,Plekhg6
10593,Cd9
10594,Vwf
10595,Ano2
10596,Ntf3
10597,Ndufa9
10598,Rad51ap1
10599,D6Wsu163e
10600,Fgf23
10601,9630033F20Rik
10602,Ccnd2
10603,9330179D12Rik
10604,Parp11
10605,Efcab4b
10606,Tspan9
10607,Tead4
10608,Tulp3
10609,5930416I19Rik
10610,Foxm1
10611,Nrip2
10612,Itfg2
10613,Fkbp4
10614,Gm10069
10615,Klrb1a
10616,Klrb1b
10617,Gm15987
10618,BC064078
10619,Klrb1f
10620,Clec2d
10621,2310001H17Rik
10622,Clec1a
10623,Olr1
10624,1700101I11Rik
10625,Gabarapl1
10626,Klre1
10627,Magohb
10628,Csda
10629,2700089E24Rik
10630,Etv6
10631,Lrp6
10632,Mansc1
10633,Loh12cr1
10634,Dusp16
10635,Crebl2
10636,Gpr19
10637,2810454H06Rik
10638,Cdkn1b
10639,1190002F15Rik
10640,Apold1
10641,Ddx47
10642,Gprc5a
10643,Hebp1
10644,8430419L09Rik
10645,Emp1
10646,Atf7ip
10647,Plbd1
10648,Hist4h4
10649,H2afj
